radboudsource,sourceguid,sourcelabel,targettype
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108129,SARUPLASE,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL3039502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039502,DUVELISIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL730,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL730,NITROGLYCERIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL730,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL730,NITROGLYCERIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL897,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL897,PROBENECID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200562,HYDROCORTISONE VALERATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200562,HYDROCORTISONE VALERATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1265,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1265,ADAPALENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108676,ELOSULFASE ALFA,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL3989917,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989917,FOSNETUPITANT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3989917,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989917,FOSNETUPITANT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL896,HYDROXYZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL998,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL998,LORATADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1175,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1175,DULOXETINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1175,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1175,DULOXETINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201256,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201256,TRIMETHOBENZAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL207538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL207538,BREXANOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4298062,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298062,VILTOLARSEN,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL499808,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL499808,CASPOFUNGIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL869,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL869,NITROFURAZONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL927,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL927,CEFDINIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL927,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL927,CEFDINIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL95,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL95,TACRINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200989,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201572,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201572,ETANERCEPT,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1440,TETRACYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1440,TETRACYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1743070,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743070,SILTUXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1743070,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743070,SILTUXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1873475,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1873475,IBRUTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1873475,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1873475,IBRUTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105224,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105224,PHOLCODINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL308954,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL308954,ETRAVIRINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL501849,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL501849,SIMEPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL527,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL527,PIROXICAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL527,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL527,PIROXICAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1000,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1000,CETIRIZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2364648,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364648,GUSELKUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3137312,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3137312,DASABUVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL916,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL916,TIROFIBAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL108545,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL108545,METHYL SALICYLATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201129,DECITABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1241,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1241,TRIPELENNAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108396,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108396,DEFIBROTIDE,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL787,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL787,MONTELUKAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL787,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL787,MONTELUKAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1538,TENOFOVIR DISOPROXIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1538,TENOFOVIR DISOPROXIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2063090,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2063090,GRAZOPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL223228,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL223228,EFAVIRENZ,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL32800,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL32800,FENOTEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL397420,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL397420,ACENOCOUMAROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1541,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1541,CEFIXIME,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1541,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1541,CEFIXIME,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108675,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108675,DUPILUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL36715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL36715,PIRACETAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3989738,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989738,POLYMYXIN B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL453,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL453,SULFISOXAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL455,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL455,SULFACETAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL455,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL455,SULFACETAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL61006,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL61006,PHENYLPROPANOLAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1303,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1303,ROTIGOTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1547,THIAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL182,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL182,GANCICLOVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108041,OCRELIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL2108041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108041,OCRELIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL2364612,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364612,LATANOPROSTENE BUNOD,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL271227,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL271227,ABIRATERONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3545123,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545123,PIBRENTASVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4101807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4101807,VOXELOTOR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL413965,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL413965,FELBINAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL522038,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL522038,XIMELAGATRAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL796,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL796,METHYLPHENIDATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL177,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL177,AMIKACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL689,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL689,MANNITOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200737,COLFOSCERIL PALMITATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2109065,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2109065,DROTRECOGIN ALFA (ACTIVATED),http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL2205807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2205807,ABAMETAPIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297229,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297229,PRABOTULINUMTOXIN A,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL4297536,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297536,PATISIRAN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL508102,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL508102,CARBIMAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1014,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1014,CANDESARTAN CILEXETIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1139,EPOPROSTENOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1187833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1187833,UMECLIDINIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1187833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1187833,UMECLIDINIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297620,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297620,SOLRIAMFETOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297620,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297620,SOLRIAMFETOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4298110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298110,FERRIC MALTOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL715,OLANZAPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL715,OLANZAPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL729,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL729,LOPINAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1042,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1042,CHOLECALCIFEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1166,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1166,ARGATROBAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201584,ABCIXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1201584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201584,ABCIXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
