radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
MONDO_0010635,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0010635,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
MONDO_0010635,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0018715,http://purl.obolibrary.org/obo/MONDO_0018715,congenital hemangioma,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0018715,http://purl.obolibrary.org/obo/MONDO_0018715,congenital hemangioma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0020854,http://purl.obolibrary.org/obo/MONDO_0020854,Liddle syndrome 2,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0020854,http://purl.obolibrary.org/obo/MONDO_0020854,Liddle syndrome 2,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0020854,http://purl.obolibrary.org/obo/MONDO_0020854,Liddle syndrome 2,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0021718,http://purl.obolibrary.org/obo/MONDO_0021718,polyneuritis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0044306,http://purl.obolibrary.org/obo/MONDO_0044306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0044306,http://purl.obolibrary.org/obo/MONDO_0044306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0044306,http://purl.obolibrary.org/obo/MONDO_0044306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0044306,http://purl.obolibrary.org/obo/MONDO_0044306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
EFO_0002504,http://www.ebi.ac.uk/efo/EFO_0002504,serous cystadenoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0003046,http://www.ebi.ac.uk/efo/EFO_0003046,heart transplant rejection,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,""
HP_0001605,http://purl.obolibrary.org/obo/HP_0001605,Vocal cord paralysis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0001838,http://purl.obolibrary.org/obo/HP_0001838,Rocker bottom foot,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0004763,http://purl.obolibrary.org/obo/HP_0004763,Paroxysmal supraventricular tachycardia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0004763,http://purl.obolibrary.org/obo/HP_0004763,Paroxysmal supraventricular tachycardia,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
HP_0004763,http://purl.obolibrary.org/obo/HP_0004763,Paroxysmal supraventricular tachycardia,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0002317,http://purl.obolibrary.org/obo/MONDO_0002317,central nervous system origin vertigo,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0004569,http://purl.obolibrary.org/obo/MONDO_0004569,brachial plexus neuropathy from injury,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0009413,http://purl.obolibrary.org/obo/MONDO_0009413,"immunodeficiency, common variable, 2",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0009413,http://purl.obolibrary.org/obo/MONDO_0009413,"immunodeficiency, common variable, 2",EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
MONDO_0009413,http://purl.obolibrary.org/obo/MONDO_0009413,"immunodeficiency, common variable, 2",EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0014008,http://purl.obolibrary.org/obo/MONDO_0014008,phosphohydroxylysinuria,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0016707,http://purl.obolibrary.org/obo/MONDO_0016707,astroblastoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0016707,http://purl.obolibrary.org/obo/MONDO_0016707,astroblastoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0033651,http://purl.obolibrary.org/obo/MONDO_0033651,"mitochondrial complex 4 deficiency, nuclear type 16",MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0033651,http://purl.obolibrary.org/obo/MONDO_0033651,"mitochondrial complex 4 deficiency, nuclear type 16",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0044793,http://purl.obolibrary.org/obo/MONDO_0044793,spitz nevus,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0044793,http://purl.obolibrary.org/obo/MONDO_0044793,spitz nevus,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
HP_0000954,http://purl.obolibrary.org/obo/HP_0000954,Single transverse palmar crease,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0005879,http://purl.obolibrary.org/obo/HP_0005879,Congenital finger flexion contractures,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0011924,http://purl.obolibrary.org/obo/HP_0011924,Decreased activity of mitochondrial complex III,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0030160,http://purl.obolibrary.org/obo/HP_0030160,Cervicitis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0040079,http://purl.obolibrary.org/obo/HP_0040079,Irregular dentition,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0013461,http://purl.obolibrary.org/obo/MONDO_0013461,inosine triphosphatase deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0020845,http://purl.obolibrary.org/obo/MONDO_0020845,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5",MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0020845,http://purl.obolibrary.org/obo/MONDO_0020845,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0020845,http://purl.obolibrary.org/obo/MONDO_0020845,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0020845,http://purl.obolibrary.org/obo/MONDO_0020845,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0022749,http://purl.obolibrary.org/obo/MONDO_0022749,non-neoplastic nevus,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0023691,http://purl.obolibrary.org/obo/MONDO_0023691,maple syrup urine disease type 1A,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0023691,http://purl.obolibrary.org/obo/MONDO_0023691,maple syrup urine disease type 1A,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0029140,http://purl.obolibrary.org/obo/MONDO_0029140,glycosylphosphatidylinositol biosynthesis defect 18,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0029140,http://purl.obolibrary.org/obo/MONDO_0029140,glycosylphosphatidylinositol biosynthesis defect 18,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0054750,http://purl.obolibrary.org/obo/MONDO_0054750,"amyotrophic lateral sclerosis, susceptibility to, 24",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0054750,http://purl.obolibrary.org/obo/MONDO_0054750,"amyotrophic lateral sclerosis, susceptibility to, 24",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0054750,http://purl.obolibrary.org/obo/MONDO_0054750,"amyotrophic lateral sclerosis, susceptibility to, 24",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0060760,http://purl.obolibrary.org/obo/MONDO_0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0060760,http://purl.obolibrary.org/obo/MONDO_0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0060760,http://purl.obolibrary.org/obo/MONDO_0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
HP_0000161,http://purl.obolibrary.org/obo/HP_0000161,Median cleft upper lip,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0000736,http://purl.obolibrary.org/obo/HP_0000736,Short attention span,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002919,http://purl.obolibrary.org/obo/HP_0002919,Ketonuria,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0005230,http://purl.obolibrary.org/obo/HP_0005230,Biliary tract obstruction,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0005709,http://purl.obolibrary.org/obo/HP_0005709,2-3 toe cutaneous syndactyly,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
MONDO_0010589,http://purl.obolibrary.org/obo/MONDO_0010589,"Aarskog-Scott syndrome, X-linked",EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0014931,http://purl.obolibrary.org/obo/MONDO_0014931,Alazami-Yuan syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030033,http://purl.obolibrary.org/obo/MONDO_0030033,"seizures, early-onset, with neurodegeneration and brain calcifications",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030910,http://purl.obolibrary.org/obo/MONDO_0030910,"intellectual disability, autosomal dominant 45",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0030910,http://purl.obolibrary.org/obo/MONDO_0030910,"intellectual disability, autosomal dominant 45",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030910,http://purl.obolibrary.org/obo/MONDO_0030910,"intellectual disability, autosomal dominant 45",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0032917,http://purl.obolibrary.org/obo/MONDO_0032917,"hearing loss, autosomal dominant 76",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0032917,http://purl.obolibrary.org/obo/MONDO_0032917,"hearing loss, autosomal dominant 76",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0000332,http://www.ebi.ac.uk/efo/EFO_0000332,chondromyxoid fibroma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0000332,http://www.ebi.ac.uk/efo/EFO_0000332,chondromyxoid fibroma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_0000580,http://www.ebi.ac.uk/efo/EFO_0000580,medullary breast carcinoma,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0000580,http://www.ebi.ac.uk/efo/EFO_0000580,medullary breast carcinoma,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_0000580,http://www.ebi.ac.uk/efo/EFO_0000580,medullary breast carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0000580,http://www.ebi.ac.uk/efo/EFO_0000580,medullary breast carcinoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
HP_0000800,http://purl.obolibrary.org/obo/HP_0000800,Cystic renal dysplasia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002033,http://purl.obolibrary.org/obo/HP_0002033,Poor suck,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002036,http://purl.obolibrary.org/obo/HP_0002036,Hiatus hernia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002251,http://purl.obolibrary.org/obo/HP_0002251,Aganglionic megacolon,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0003040,http://purl.obolibrary.org/obo/HP_0003040,Arthropathy,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0003565,http://purl.obolibrary.org/obo/HP_0003565,Elevated erythrocyte sedimentation rate,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0032547,http://purl.obolibrary.org/obo/HP_0032547,Low intraocular pressure,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0000070,http://purl.obolibrary.org/obo/MONDO_0000070,"Mycobacterium tuberculosis, susceptibility",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0000070,http://purl.obolibrary.org/obo/MONDO_0000070,"Mycobacterium tuberculosis, susceptibility",EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0002000,http://purl.obolibrary.org/obo/MONDO_0002000,anaerobic meningitis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0002000,http://purl.obolibrary.org/obo/MONDO_0002000,anaerobic meningitis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0009703,http://purl.obolibrary.org/obo/MONDO_0009703,myopathy with abnormal lipid metabolism,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0009703,http://purl.obolibrary.org/obo/MONDO_0009703,myopathy with abnormal lipid metabolism,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0009703,http://purl.obolibrary.org/obo/MONDO_0009703,myopathy with abnormal lipid metabolism,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0013680,http://purl.obolibrary.org/obo/MONDO_0013680,cognitive impairment with or without cerebellar ataxia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0016710,http://purl.obolibrary.org/obo/MONDO_0016710,medulloblastoma with extensive nodularity,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0016710,http://purl.obolibrary.org/obo/MONDO_0016710,medulloblastoma with extensive nodularity,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0024351,http://purl.obolibrary.org/obo/MONDO_0024351,obsolete familial pityriasis rubra pilaris,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0024351,http://purl.obolibrary.org/obo/MONDO_0024351,obsolete familial pityriasis rubra pilaris,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0030065,http://purl.obolibrary.org/obo/MONDO_0030065,"agenesis of corpus callosum, cardiac, ocular, and genital syndrome",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0001055,http://www.ebi.ac.uk/efo/EFO_0001055,borderline leprosy,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0001055,http://www.ebi.ac.uk/efo/EFO_0001055,borderline leprosy,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0001055,http://www.ebi.ac.uk/efo/EFO_0001055,borderline leprosy,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0001055,http://www.ebi.ac.uk/efo/EFO_0001055,borderline leprosy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
HP_0001555,http://purl.obolibrary.org/obo/HP_0001555,Asymmetry of the thorax,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002857,http://purl.obolibrary.org/obo/HP_0002857,Genu valgum,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0002246,http://purl.obolibrary.org/obo/MONDO_0002246,perichondritis of auricle,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0002246,http://purl.obolibrary.org/obo/MONDO_0002246,perichondritis of auricle,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0002246,http://purl.obolibrary.org/obo/MONDO_0002246,perichondritis of auricle,MONDO_0021205,http://purl.obolibrary.org/obo/MONDO_0021205,disorder of ear
MONDO_0002627,http://purl.obolibrary.org/obo/MONDO_0002627,chondroblastic osteosarcoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0002627,http://purl.obolibrary.org/obo/MONDO_0002627,chondroblastic osteosarcoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0015032,http://purl.obolibrary.org/obo/MONDO_0015032,intraneural perineurioma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0015032,http://purl.obolibrary.org/obo/MONDO_0015032,intraneural perineurioma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0017362,http://purl.obolibrary.org/obo/MONDO_0017362,neuralgic amyotrophy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0018642,http://purl.obolibrary.org/obo/MONDO_0018642,NIK deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0018642,http://purl.obolibrary.org/obo/MONDO_0018642,NIK deficiency,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0018794,http://purl.obolibrary.org/obo/MONDO_0018794,cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
MONDO_0018794,http://purl.obolibrary.org/obo/MONDO_0018794,cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0018794,http://purl.obolibrary.org/obo/MONDO_0018794,cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
MONDO_0026733,http://purl.obolibrary.org/obo/MONDO_0026733,"intellectual developmental disorder, X-linked, syndromic, Hackmann-Di Donato type",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0026733,http://purl.obolibrary.org/obo/MONDO_0026733,"intellectual developmental disorder, X-linked, syndromic, Hackmann-Di Donato type",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0026733,http://purl.obolibrary.org/obo/MONDO_0026733,"intellectual developmental disorder, X-linked, syndromic, Hackmann-Di Donato type",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0060589,http://purl.obolibrary.org/obo/MONDO_0060589,"facial palsy, congenital, with ptosis and velopharyngeal dysfunction",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
HP_0002110,http://purl.obolibrary.org/obo/HP_0002110,Bronchiectasis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002119,http://purl.obolibrary.org/obo/HP_0002119,Ventriculomegaly,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0011344,http://purl.obolibrary.org/obo/HP_0011344,Severe global developmental delay,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0011499,http://purl.obolibrary.org/obo/HP_0011499,Mydriasis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0100633,http://purl.obolibrary.org/obo/HP_0100633,Esophagitis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0100633,http://purl.obolibrary.org/obo/HP_0100633,Esophagitis,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
HP_0100633,http://purl.obolibrary.org/obo/HP_0100633,Esophagitis,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
MONDO_0012538,http://purl.obolibrary.org/obo/MONDO_0012538,nemaline myopathy 7,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0012538,http://purl.obolibrary.org/obo/MONDO_0012538,nemaline myopathy 7,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0012538,http://purl.obolibrary.org/obo/MONDO_0012538,nemaline myopathy 7,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0021469,http://purl.obolibrary.org/obo/MONDO_0021469,benign neoplasm of anus,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
MONDO_0021469,http://purl.obolibrary.org/obo/MONDO_0021469,benign neoplasm of anus,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0044302,http://purl.obolibrary.org/obo/MONDO_0044302,"congenital heart defects, dysmorphic facial features, and intellectual developmental disorder",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0060582,http://purl.obolibrary.org/obo/MONDO_0060582,auditory neuropathy-optic atrophy syndrome,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0060582,http://purl.obolibrary.org/obo/MONDO_0060582,auditory neuropathy-optic atrophy syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0060582,http://purl.obolibrary.org/obo/MONDO_0060582,auditory neuropathy-optic atrophy syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0060582,http://purl.obolibrary.org/obo/MONDO_0060582,auditory neuropathy-optic atrophy syndrome,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
HP_0000131,http://purl.obolibrary.org/obo/HP_0000131,Uterine leiomyoma,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0000448,http://purl.obolibrary.org/obo/HP_0000448,Prominent nose,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002574,http://purl.obolibrary.org/obo/HP_0002574,Episodic abdominal pain,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0010577,http://purl.obolibrary.org/obo/HP_0010577,Absent epiphyses,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0002548,http://purl.obolibrary.org/obo/MONDO_0002548,cellular schwannoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0002548,http://purl.obolibrary.org/obo/MONDO_0002548,cellular schwannoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0016690,http://purl.obolibrary.org/obo/MONDO_0016690,pleomorphic xanthoastrocytoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0016690,http://purl.obolibrary.org/obo/MONDO_0016690,pleomorphic xanthoastrocytoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0054699,http://purl.obolibrary.org/obo/MONDO_0054699,proteasome-associated autoinflammatory syndrome 3,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0054699,http://purl.obolibrary.org/obo/MONDO_0054699,proteasome-associated autoinflammatory syndrome 3,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0054699,http://purl.obolibrary.org/obo/MONDO_0054699,proteasome-associated autoinflammatory syndrome 3,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
HP_0000023,http://purl.obolibrary.org/obo/HP_0000023,Inguinal hernia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0000540,http://purl.obolibrary.org/obo/HP_0000540,Hypermetropia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
